date_stamp,age_group,cnt_confirmed,pct_confirmed
2021-02-23,91,306,0.66
2021-02-23,99,0,0.00
2021-02-24,00,2258,4.88
2021-02-24,11,7010,15.14
2021-02-24,21,9220,19.92
2021-02-24,31,7218,15.59
2021-02-24,41,6622,14.30
2021-02-24,51,6053,13.07
2021-02-24,61,4169,9.01
2021-02-24,71,2420,5.23
2021-02-24,81,1019,2.20
2021-02-24,91,306,0.66
2021-02-24,99,0,0.00
2021-02-25,00,2271,4.90
2021-02-25,11,7023,15.14
2021-02-25,21,9237,19.92
2021-02-25,31,7226,15.58
2021-02-25,41,6634,14.30
2021-02-25,51,6059,13.06
2021-02-25,61,4175,9.00
2021-02-25,71,2425,5.23
2021-02-25,81,1021,2.20
2021-02-25,91,306,0.66
2021-02-25,99,0,0.00
2021-02-26,00,2279,4.90
2021-02-26,11,7042,15.15
2021-02-26,21,9253,19.91
2021-02-26,31,7238,15.57
2021-02-26,41,6654,14.32
2021-02-26,51,6075,13.07
2021-02-26,61,4182,9.00
2021-02-26,71,2430,5.23
2021-02-26,81,1023,2.20
2021-02-26,91,306,0.66
2021-02-26,99,0,0.00
2021-02-27,00,2282,4.90
2021-02-27,11,7060,15.16
2021-02-27,21,9265,19.89
2021-02-27,31,7246,15.56
2021-02-27,41,6666,14.31
2021-02-27,51,6088,13.07
2021-02-27,61,4192,9.00
2021-02-27,71,2439,5.24
2021-02-27,81,1026,2.20
2021-02-27,91,308,0.66
2021-02-27,99,0,0.00
2021-02-28,00,2295,4.90
2021-02-28,11,7091,15.15
2021-02-28,21,9300,19.88
2021-02-28,31,7278,15.55
2021-02-28,41,6694,14.31
2021-02-28,51,6119,13.08
2021-02-28,61,4222,9.02
2021-02-28,71,2452,5.24
2021-02-28,81,1032,2.21
2021-02-28,91,309,0.66
2021-02-28,99,0,0.00
2021-03-01,00,2301,4.91
2021-03-01,11,7107,15.16
2021-03-01,21,9321,19.88
2021-03-01,31,7295,15.56
2021-03-01,41,6707,14.30
2021-03-01,51,6133,13.08
2021-03-01,61,4234,9.03
2021-03-01,71,2455,5.24
2021-03-01,81,1029,2.19
2021-03-01,91,310,0.66
2021-03-01,99,0,0.00
2021-03-02,00,2306,4.91
2021-03-02,11,7114,15.15
2021-03-02,21,9333,19.87
2021-03-02,31,7301,15.55
2021-03-02,41,6720,14.31
2021-03-02,51,6148,13.09
2021-03-02,61,4241,9.03
2021-03-02,71,2461,5.24
2021-03-02,81,1031,2.20
2021-03-02,91,310,0.66
2021-03-02,99,0,0.00
2021-03-03,00,2306,4.90
2021-03-03,11,7126,15.15
2021-03-03,21,9349,19.88
2021-03-03,31,7314,15.55
2021-03-03,41,6726,14.30
2021-03-03,51,6163,13.10
2021-03-03,61,4246,9.03
2021-03-03,71,2464,5.24
2021-03-03,81,1032,2.19
2021-03-03,91,309,0.66
2021-03-03,99,0,0.00
2021-03-04,00,2313,4.91
2021-03-04,11,7136,15.15
2021-03-04,21,9359,19.87
2021-03-04,31,7320,15.54
2021-03-04,41,6738,14.31
2021-03-04,51,6173,13.11
2021-03-04,61,4249,9.02
2021-03-04,71,2465,5.23
2021-03-04,81,1031,2.19
2021-03-04,91,309,0.66
2021-03-04,99,0,0.00
2021-03-05,00,2317,4.90
2021-03-05,11,7148,15.12
2021-03-05,21,9382,19.85
2021-03-05,31,7354,15.56
2021-03-05,41,6769,14.32
2021-03-05,51,6219,13.16
2021-03-05,61,4264,9.02
2021-03-05,71,2467,5.22
2021-03-05,81,1031,2.18
2021-03-05,91,309,0.65
2021-03-05,99,0,0.00
2021-03-06,00,2321,4.90
2021-03-06,11,7155,15.11
2021-03-06,21,9395,19.84
2021-03-06,31,7371,15.56
2021-03-06,41,6783,14.32
2021-03-06,51,6242,13.18
2021-03-06,61,4275,9.03
2021-03-06,71,2476,5.23
2021-03-06,81,1032,2.18
2021-03-06,91,310,0.65
2021-03-06,99,0,0.00
2021-03-07,00,2326,4.90
2021-03-07,11,7165,15.10
2021-03-07,21,9416,19.84
2021-03-07,31,7398,15.59
2021-03-07,41,6798,14.33
2021-03-07,51,6250,13.17
2021-03-07,61,4282,9.02
2021-03-07,71,2476,5.22
2021-03-07,81,1031,2.17
2021-03-07,91,310,0.65
2021-03-07,99,0,0.00
2021-03-08,00,2337,4.91
2021-03-08,11,7185,15.11
2021-03-08,21,9431,19.83
2021-03-08,31,7409,15.58
2021-03-08,41,6817,14.33
2021-03-08,51,6261,13.17
2021-03-08,61,4295,9.03
2021-03-08,71,2479,5.21
2021-03-08,81,1031,2.17
2021-03-08,91,310,0.65
2021-03-08,99,0,0.00
2021-03-09,00,2344,4.92
2021-03-09,11,7212,15.13
2021-03-09,21,9454,19.83
2021-03-09,31,7434,15.59
2021-03-09,41,6829,14.32
2021-03-09,51,6276,13.16
2021-03-09,61,4303,9.02
2021-03-09,71,2486,5.21
2021-03-09,81,1031,2.16
2021-03-09,91,310,0.65
2021-03-09,99,0,0.00
2021-03-10,00,2345,4.92
2021-03-10,11,7213,15.12
2021-03-10,21,9458,19.83
2021-03-10,31,7435,15.59
2021-03-10,41,6830,14.32
2021-03-10,51,6276,13.16
2021-03-10,61,4305,9.03
2021-03-10,71,2488,5.22
2021-03-10,81,1033,2.17
2021-03-10,91,310,0.65
2021-03-10,99,0,0.00
2021-03-11,00,2350,4.92
2021-03-11,11,7229,15.12
2021-03-11,21,9481,19.84
2021-03-11,31,7447,15.58
2021-03-11,41,6843,14.32
2021-03-11,51,6291,13.16
2021-03-11,61,4319,9.04
2021-03-11,71,2492,5.21
2021-03-11,81,1034,2.16
2021-03-11,91,310,0.65
2021-03-11,99,0,0.00
2021-03-12,00,2354,4.92
2021-03-12,11,7238,15.12
2021-03-12,21,9499,19.84
2021-03-12,31,7453,15.57
2021-03-12,41,6861,14.33
2021-03-12,51,6303,13.16
2021-03-12,61,4330,9.04
2021-03-12,71,2496,5.21
2021-03-12,81,1036,2.16
2021-03-12,91,311,0.65
2021-03-12,99,0,0.00
2021-03-13,00,2357,4.91
2021-03-13,11,7250,15.12
2021-03-13,21,9513,19.84
2021-03-13,31,7472,15.58
2021-03-13,41,6874,14.33
2021-03-13,51,6313,13.16
2021-03-13,61,4333,9.03
2021-03-13,71,2498,5.21
2021-03-13,81,1036,2.16
2021-03-13,91,312,0.65
2021-03-13,99,0,0.00
2021-03-14,00,2361,4.90
2021-03-14,11,7289,15.14
2021-03-14,21,9555,19.84
2021-03-14,31,7505,15.59
2021-03-14,41,6898,14.33
2021-03-14,51,6336,13.16
2021-03-14,61,4350,9.03
2021-03-14,71,2505,5.20
2021-03-14,81,1038,2.16
2021-03-14,91,313,0.65
2021-03-14,99,0,0.00
2021-03-15,00,2362,4.90
2021-03-15,11,7294,15.14
2021-03-15,21,9564,19.85
2021-03-15,31,7510,15.59
2021-03-15,41,6903,14.33
2021-03-15,51,6340,13.16
2021-03-15,61,4354,9.04
2021-03-15,71,2505,5.20
2021-03-15,81,1041,2.16
2021-03-15,91,313,0.65
2021-03-15,99,0,0.00
2021-03-16,00,2362,4.90
2021-03-16,11,7303,15.14
2021-03-16,21,9580,19.86
2021-03-16,31,7521,15.59
2021-03-16,41,6909,14.32
2021-03-16,51,6346,13.16
2021-03-16,61,4357,9.03
2021-03-16,71,2507,5.20
2021-03-16,81,1042,2.16
2021-03-16,91,313,0.65
2021-03-16,99,0,0.00
2021-03-17,00,2364,4.89
2021-03-17,11,7316,15.14
2021-03-17,21,9594,19.86
2021-03-17,31,7532,15.59
2021-03-17,41,6917,14.32
2021-03-17,51,6359,13.16
2021-03-17,61,4362,9.03
2021-03-17,71,2507,5.19
2021-03-17,81,1044,2.16
2021-03-17,91,313,0.65
2021-03-17,99,0,0.00
2021-03-18,00,2370,4.89
2021-03-18,11,7333,15.14
2021-03-18,21,9616,19.86
2021-03-18,31,7552,15.60
2021-03-18,41,6936,14.32
2021-03-18,51,6371,13.16
2021-03-18,61,4373,9.03
2021-03-18,71,2509,5.18
2021-03-18,81,1046,2.16
2021-03-18,91,314,0.65
2021-03-18,99,0,0.00
2021-03-19,00,2371,4.89
2021-03-19,11,7337,15.14
2021-03-19,21,9624,19.87
2021-03-19,31,7559,15.60
2021-03-19,41,6937,14.32
2021-03-19,51,6375,13.16
2021-03-19,61,4374,9.03
2021-03-19,71,2509,5.18
2021-03-19,81,1046,2.16
2021-03-19,91,314,0.65
2021-03-19,99,0,0.00
2021-03-20,00,2371,4.89
2021-03-20,11,7337,15.14
2021-03-20,21,9624,19.87
2021-03-20,31,7559,15.60
2021-03-20,41,6937,14.32
2021-03-20,51,6375,13.16
2021-03-20,61,4374,9.03
2021-03-20,71,2509,5.18
2021-03-20,81,1046,2.16
2021-03-20,91,314,0.65
2021-03-20,99,0,0.00
2021-03-21,00,2371,4.89
2021-03-21,11,7337,15.14
2021-03-21,21,9624,19.87
2021-03-21,31,7559,15.60
2021-03-21,41,6937,14.32
2021-03-21,51,6375,13.16
2021-03-21,61,4374,9.03
2021-03-21,71,2509,5.18
2021-03-21,81,1046,2.16
2021-03-21,91,314,0.65
2021-03-21,99,0,0.00
2021-03-22,00,2387,4.90
2021-03-22,11,7397,15.18
2021-03-22,21,9684,19.87
2021-03-22,31,7600,15.59
2021-03-22,41,6980,14.32
2021-03-22,51,6403,13.14
2021-03-22,61,4402,9.03
2021-03-22,71,2517,5.16
2021-03-22,81,1051,2.16
2021-03-22,91,314,0.64
2021-03-22,99,0,0.00
2021-03-23,00,2387,4.90
2021-03-23,11,7397,15.18
2021-03-23,21,9684,19.87
2021-03-23,31,7600,15.59
2021-03-23,41,6980,14.32
2021-03-23,51,6403,13.14
2021-03-23,61,4402,9.03
2021-03-23,71,2517,5.16
2021-03-23,81,1051,2.16
2021-03-23,91,314,0.64
2021-03-23,99,0,0.00
2021-03-24,00,2396,4.90
2021-03-24,11,7432,15.20
2021-03-24,21,9715,19.86
2021-03-24,31,7629,15.60
2021-03-24,41,7001,14.31
2021-03-24,51,6426,13.14
2021-03-24,61,4420,9.04
2021-03-24,71,2523,5.16
2021-03-24,81,1052,2.15
2021-03-24,91,314,0.64
2021-03-24,99,0,0.00
2021-03-25,00,2397,4.89
2021-03-25,11,7455,15.22
2021-03-25,21,9731,19.86
2021-03-25,31,7641,15.60
2021-03-25,41,7009,14.31
2021-03-25,51,6435,13.14
2021-03-25,61,4426,9.03
2021-03-25,71,2527,5.16
2021-03-25,81,1053,2.15
2021-03-25,91,314,0.64
2021-03-25,99,0,0.00
2021-03-26,00,2402,4.89
2021-03-26,11,7486,15.24
2021-03-26,21,9750,19.85
2021-03-26,31,7662,15.60
2021-03-26,41,7033,14.32
2021-03-26,51,6452,13.14
2021-03-26,61,4435,9.03
2021-03-26,71,2528,5.15
2021-03-26,81,1055,2.15
2021-03-26,91,314,0.64
2021-03-26,99,0,0.00
2021-03-27,00,2402,4.89
2021-03-27,11,7486,15.24
2021-03-27,21,9750,19.85
2021-03-27,31,7662,15.60
2021-03-27,41,7033,14.32
2021-03-27,51,6452,13.14
2021-03-27,61,4435,9.03
2021-03-27,71,2528,5.15
2021-03-27,81,1055,2.15
2021-03-27,91,314,0.64
2021-03-27,99,0,0.00
2021-03-28,00,2402,4.89
2021-03-28,11,7486,15.24
2021-03-28,21,9750,19.85
2021-03-28,31,7662,15.60
2021-03-28,41,7033,14.32
2021-03-28,51,6452,13.14
2021-03-28,61,4435,9.03
2021-03-28,71,2528,5.15
2021-03-28,81,1055,2.15
2021-03-28,91,314,0.64
2021-03-28,99,0,0.00
2021-03-29,00,2416,4.90
2021-03-29,11,7538,15.28
2021-03-29,21,9796,19.85
2021-03-29,31,7695,15.60
2021-03-29,41,7053,14.29
2021-03-29,51,6485,13.14
2021-03-29,61,4454,9.03
2021-03-29,71,2534,5.14
2021-03-29,81,1057,2.14
2021-03-29,91,314,0.64
2021-03-29,99,0,0.00
2021-03-30,00,2426,4.91
2021-03-30,11,7546,15.27
2021-03-30,21,9806,19.85
2021-03-30,31,7707,15.60
2021-03-30,41,7061,14.29
2021-03-30,51,6494,13.14
2021-03-30,61,4463,9.03
2021-03-30,71,2535,5.13
2021-03-30,81,1057,2.14
2021-03-30,91,314,0.64
2021-03-30,99,0,0.00
2021-03-31,00,2423,4.90
2021-03-31,11,7552,15.27
2021-03-31,21,9816,19.85
2021-03-31,31,7714,15.60
2021-03-31,41,7077,14.31
2021-03-31,51,6496,13.14
2021-03-31,61,4466,9.03
2021-03-31,71,2539,5.13
2021-03-31,81,1057,2.14
2021-03-31,91,314,0.63
2021-03-31,99,0,0.00
2021-04-01,00,2424,4.90
2021-04-01,11,7564,15.28
2021-04-01,21,9831,19.86
2021-04-01,31,7726,15.60
2021-04-01,41,7083,14.31
2021-04-01,51,6502,13.13
2021-04-01,61,4471,9.03
2021-04-01,71,2539,5.13
2021-04-01,81,1057,2.13
2021-04-01,91,314,0.63
2021-04-01,99,0,0.00
2021-04-02,00,2424,4.90
2021-04-02,11,7564,15.28
2021-04-02,21,9831,19.86
2021-04-02,31,7726,15.60
2021-04-02,41,7083,14.31
2021-04-02,51,6502,13.13
2021-04-02,61,4471,9.03
2021-04-02,71,2539,5.13
2021-04-02,81,1057,2.13
2021-04-02,91,314,0.63
2021-04-02,99,0,0.00
2021-04-03,00,2424,4.90
2021-04-03,11,7564,15.28
2021-04-03,21,9831,19.86
2021-04-03,31,7726,15.60
2021-04-03,41,7083,14.31
2021-04-03,51,6502,13.13
2021-04-03,61,4471,9.03
2021-04-03,71,2539,5.13
2021-04-03,81,1057,2.13
2021-04-03,91,314,0.63
2021-04-03,99,0,0.00
2021-04-04,00,2424,4.90
2021-04-04,11,7564,15.28
2021-04-04,21,9831,19.86
2021-04-04,31,7726,15.60
2021-04-04,41,7083,14.31
2021-04-04,51,6502,13.13
2021-04-04,61,4471,9.03
2021-04-04,71,2539,5.13
2021-04-04,81,1057,2.13
2021-04-04,91,314,0.63
2021-04-04,99,0,0.00
2021-04-05,00,2440,4.89
2021-04-05,11,7626,15.30
2021-04-05,21,9902,19.86
2021-04-05,31,7789,15.62
2021-04-05,41,7136,14.31
2021-04-05,51,6546,13.13
2021-04-05,61,4501,9.03
2021-04-05,71,2543,5.10
2021-04-05,81,1057,2.12
2021-04-05,91,314,0.63
2021-04-05,99,0,0.00
2021-04-06,00,2444,4.90
2021-04-06,11,7631,15.29
2021-04-06,21,9914,19.87
2021-04-06,31,7793,15.62
2021-04-06,41,7142,14.31
2021-04-06,51,6554,13.13
2021-04-06,61,4505,9.03
2021-04-06,71,2545,5.10
2021-04-06,81,1057,2.12
2021-04-06,91,314,0.63
2021-04-06,99,0,0.00
2021-04-07,00,2447,4.90
2021-04-07,11,7638,15.29
2021-04-07,21,9924,19.87
2021-04-07,31,7803,15.62
2021-04-07,41,7149,14.31
2021-04-07,51,6560,13.13
2021-04-07,61,4510,9.03
2021-04-07,71,2547,5.10
2021-04-07,81,1059,2.12
2021-04-07,91,314,0.63
2021-04-07,99,0,0.00
2021-04-08,00,2451,4.90
2021-04-08,11,7651,15.29
2021-04-08,21,9944,19.88
2021-04-08,31,7812,15.62
2021-04-08,41,7158,14.31
2021-04-08,51,6570,13.13
2021-04-08,61,4517,9.03
2021-04-08,71,2548,5.09
2021-04-08,81,1060,2.12
2021-04-08,91,314,0.63
2021-04-08,99,0,0.00
2021-04-09,00,2457,4.90
2021-04-09,11,7659,15.29
2021-04-09,21,9958,19.87
2021-04-09,31,7832,15.63
2021-04-09,41,7169,14.31
2021-04-09,51,6581,13.13
2021-04-09,61,4525,9.03
2021-04-09,71,2549,5.09
2021-04-09,81,1061,2.12
2021-04-09,91,314,0.63
2021-04-09,99,0,0.00
2021-04-10,00,2457,4.90
2021-04-10,11,7659,15.29
2021-04-10,21,9958,19.87
2021-04-10,31,7832,15.63
2021-04-10,41,7169,14.31
2021-04-10,51,6581,13.13
2021-04-10,61,4525,9.03
2021-04-10,71,2549,5.09
2021-04-10,81,1061,2.12
2021-04-10,91,314,0.63
2021-04-10,99,0,0.00
2021-04-11,00,2457,4.90
2021-04-11,11,7659,15.29
2021-04-11,21,9958,19.87
2021-04-11,31,7832,15.63
2021-04-11,41,7169,14.31
2021-04-11,51,6581,13.13
2021-04-11,61,4525,9.03
2021-04-11,71,2549,5.09
2021-04-11,81,1061,2.12
2021-04-11,91,314,0.63
2021-04-11,99,0,0.00
2021-04-12,00,2465,4.90
2021-04-12,11,7697,15.31
2021-04-12,21,10005,19.90
2021-04-12,31,7855,15.62
2021-04-12,41,7186,14.29
2021-04-12,51,6603,13.13
2021-04-12,61,4535,9.02
2021-04-12,71,2553,5.08
2021-04-12,81,1064,2.12
2021-04-12,91,316,0.63
2021-04-12,99,0,0.00
2021-04-13,00,2470,4.91
2021-04-13,11,7700,15.31
2021-04-13,21,10012,19.90
2021-04-13,31,7860,15.62
2021-04-13,41,7193,14.30
2021-04-13,51,6607,13.13
2021-04-13,61,4536,9.02
2021-04-13,71,2553,5.07
2021-04-13,81,1062,2.11
2021-04-13,91,316,0.63
2021-04-13,99,0,0.00
2021-04-14,00,2474,4.91
2021-04-14,11,7715,15.31
2021-04-14,21,10026,19.90
2021-04-14,31,7869,15.62
2021-04-14,41,7204,14.30
2021-04-14,51,6617,13.13
2021-04-14,61,4540,9.01
2021-04-14,71,2555,5.07
2021-04-14,81,1062,2.11
2021-04-14,91,317,0.63
2021-04-14,99,0,0.00
2021-04-15,00,2479,4.91
2021-04-15,11,7732,15.32
2021-04-15,21,10036,19.89
2021-04-15,31,7885,15.63
2021-04-15,41,7220,14.31
2021-04-15,51,6631,13.14
2021-04-15,61,4543,9.00
2021-04-15,71,2556,5.07
2021-04-15,81,1063,2.11
2021-04-15,91,317,0.63
2021-04-15,99,0,0.00
2021-04-16,00,2485,4.92
2021-04-16,11,7742,15.32
2021-04-16,21,10058,19.91
2021-04-16,31,7895,15.62
2021-04-16,41,7225,14.30
2021-04-16,51,6638,13.14
2021-04-16,61,4549,9.00
2021-04-16,71,2557,5.06
2021-04-16,81,1063,2.10
2021-04-16,91,317,0.63
2021-04-16,99,0,0.00
2021-04-17,00,2485,4.92
2021-04-17,11,7742,15.32
2021-04-17,21,10058,19.91
2021-04-17,31,7895,15.62
2021-04-17,41,7225,14.30
2021-04-17,51,6638,13.14
2021-04-17,61,4549,9.00
2021-04-17,71,2557,5.06
2021-04-17,81,1063,2.10
2021-04-17,91,317,0.63
2021-04-17,99,0,0.00
2021-04-18,00,2485,4.92
2021-04-18,11,7742,15.32
2021-04-18,21,10058,19.91
2021-04-18,31,7895,15.62
2021-04-18,41,7225,14.30
2021-04-18,51,6638,13.14
2021-04-18,61,4549,9.00
2021-04-18,71,2557,5.06
2021-04-18,81,1063,2.10
2021-04-18,91,317,0.63
2021-04-18,99,0,0.00
2021-04-19,00,2507,4.92
2021-04-19,11,7816,15.33
2021-04-19,21,10163,19.93
2021-04-19,31,7980,15.65
2021-04-19,41,7298,14.31
2021-04-19,51,6697,13.13
2021-04-19,61,4582,8.99
2021-04-19,71,2566,5.03
2021-04-19,81,1063,2.08
2021-04-19,91,319,0.63
2021-04-19,99,0,0.00
2021-04-20,00,2510,4.92
2021-04-20,11,7822,15.33
2021-04-20,21,10172,19.94
2021-04-20,31,7985,15.65
2021-04-20,41,7299,14.31
2021-04-20,51,6700,13.13
2021-04-20,61,4584,8.98
2021-04-20,71,2567,5.03
2021-04-20,81,1063,2.08
2021-04-20,91,319,0.63
2021-04-20,99,0,0.00
2021-04-21,00,2516,4.92
2021-04-21,11,7834,15.33
2021-04-21,21,10185,19.94
2021-04-21,31,7992,15.64
2021-04-21,41,7314,14.32
2021-04-21,51,6708,13.13
2021-04-21,61,4586,8.98
2021-04-21,71,2567,5.02
2021-04-21,81,1066,2.09
2021-04-21,91,319,0.62
2021-04-21,99,0,0.00
2021-04-22,00,2518,4.92
2021-04-22,11,7843,15.34
2021-04-22,21,10196,19.94
2021-04-22,31,7998,15.64
2021-04-22,41,7319,14.31
2021-04-22,51,6714,13.13
2021-04-22,61,4593,8.98
2021-04-22,71,2571,5.03
2021-04-22,81,1068,2.09
2021-04-22,91,319,0.62
2021-04-22,99,0,0.00
2021-04-23,00,2523,4.93
2021-04-23,11,7862,15.35
2021-04-23,21,10213,19.94
2021-04-23,31,8009,15.64
2021-04-23,41,7333,14.32
2021-04-23,51,6720,13.12
2021-04-23,61,4601,8.98
2021-04-23,71,2572,5.02
2021-04-23,81,1069,2.09
2021-04-23,91,319,0.62
2021-04-23,99,0,0.00
2021-04-24,00,2523,4.93
2021-04-24,11,7862,15.35
2021-04-24,21,10213,19.94
2021-04-24,31,8009,15.64
2021-04-24,41,7333,14.32
2021-04-24,51,6720,13.12
2021-04-24,61,4601,8.98
2021-04-24,71,2572,5.02
2021-04-24,81,1069,2.09
2021-04-24,91,319,0.62
2021-04-24,99,0,0.00
2021-04-25,00,2523,4.93
2021-04-25,11,7862,15.35
2021-04-25,21,10213,19.94
2021-04-25,31,8009,15.64
2021-04-25,41,7333,14.32
2021-04-25,51,6720,13.12
2021-04-25,61,4601,8.98
2021-04-25,71,2572,5.02
2021-04-25,81,1069,2.09
2021-04-25,91,319,0.62
2021-04-25,99,0,0.00
2021-04-26,00,2531,4.93
2021-04-26,11,7876,15.34
2021-04-26,21,10244,19.95
2021-04-26,31,8031,15.64
2021-04-26,41,7355,14.32
2021-04-26,51,6733,13.11
2021-04-26,61,4611,8.98
2021-04-26,71,2574,5.01
2021-04-26,81,1072,2.09
2021-04-26,91,319,0.62
2021-04-26,99,0,0.00
2021-04-27,00,2534,4.93
2021-04-27,11,7884,15.34
2021-04-27,21,10249,19.95
2021-04-27,31,8037,15.64
2021-04-27,41,7359,14.32
2021-04-27,51,6741,13.12
2021-04-27,61,4616,8.98
2021-04-27,71,2574,5.01
2021-04-27,81,1072,2.09
2021-04-27,91,319,0.62
2021-04-27,99,0,0.00
2021-04-28,00,2537,4.93
2021-04-28,11,7891,15.34
2021-04-28,21,10261,19.94
2021-04-28,31,8049,15.64
2021-04-28,41,7375,14.33
2021-04-28,51,6751,13.12
2021-04-28,61,4620,8.98
2021-04-28,71,2577,5.01
2021-04-28,81,1072,2.08
2021-04-28,91,320,0.62
2021-04-28,99,0,0.00
2021-04-29,00,2538,4.93
2021-04-29,11,7897,15.33
2021-04-29,21,10279,19.95
2021-04-29,31,8059,15.64
2021-04-29,41,7389,14.34
2021-04-29,51,6763,13.13
2021-04-29,61,4627,8.98
2021-04-29,71,2580,5.01
2021-04-29,81,1073,2.08
2021-04-29,91,321,0.62
2021-04-29,99,0,0.00
2021-04-30,00,2546,4.94
2021-04-30,11,7905,15.33
2021-04-30,21,10291,19.95
2021-04-30,31,8062,15.63
2021-04-30,41,7399,14.35
2021-04-30,51,6766,13.12
2021-04-30,61,4630,8.98
2021-04-30,71,2581,5.00
2021-04-30,81,1072,2.08
2021-04-30,91,321,0.62
2021-04-30,99,0,0.00
2021-05-01,00,2546,4.94
2021-05-01,11,7905,15.33
2021-05-01,21,10291,19.95
2021-05-01,31,8062,15.63
2021-05-01,41,7399,14.35
2021-05-01,51,6766,13.12
2021-05-01,61,4630,8.98
2021-05-01,71,2581,5.00
2021-05-01,81,1072,2.08
2021-05-01,91,321,0.62
2021-05-01,99,0,0.00
2021-05-02,00,2546,4.94
2021-05-02,11,7905,15.33
2021-05-02,21,10291,19.95
2021-05-02,31,8062,15.63
2021-05-02,41,7399,14.35
2021-05-02,51,6766,13.12
2021-05-02,61,4630,8.98
2021-05-02,71,2581,5.00
2021-05-02,81,1072,2.08
2021-05-02,91,321,0.62
2021-05-02,99,0,0.00
2021-05-03,00,2561,4.95
2021-05-03,11,7924,15.32
2021-05-03,21,10320,19.96
2021-05-03,31,8086,15.64
2021-05-03,41,7425,14.36
2021-05-03,51,6777,13.10
2021-05-03,61,4645,8.98
2021-05-03,71,2581,4.99
2021-05-03,81,1074,2.08
2021-05-03,91,321,0.62
2021-05-03,99,0,0.00
2021-05-04,00,2561,4.95
2021-05-04,11,7927,15.32
2021-05-04,21,10325,19.96
2021-05-04,31,8091,15.64
2021-05-04,41,7428,14.36
2021-05-04,51,6782,13.11
2021-05-04,61,4648,8.98
2021-05-04,71,2584,4.99
2021-05-04,81,1074,2.08
2021-05-04,91,321,0.62
2021-05-04,99,0,0.00
2021-05-05,00,2562,4.95
2021-05-05,11,7927,15.31
2021-05-05,21,10333,19.96
2021-05-05,31,8095,15.64
2021-05-05,41,7431,14.36
2021-05-05,51,6786,13.11
2021-05-05,61,4650,8.98
2021-05-05,71,2585,4.99
2021-05-05,81,1074,2.07
2021-05-05,91,321,0.62
2021-05-05,99,0,0.00
2021-05-06,00,2565,4.95
2021-05-06,11,7935,15.31
2021-05-06,21,10351,19.98
2021-05-06,31,8102,15.64
2021-05-06,41,7432,14.34
2021-05-06,51,6791,13.11
2021-05-06,61,4652,8.98
2021-05-06,71,2589,5.00
2021-05-06,81,1075,2.07
2021-05-06,91,321,0.62
2021-05-06,99,0,0.00
2021-05-07,00,2572,4.96
2021-05-07,11,7941,15.31
2021-05-07,21,10362,19.98
2021-05-07,31,8105,15.63
2021-05-07,41,7440,14.35
2021-05-07,51,6797,13.11
2021-05-07,61,4654,8.97
2021-05-07,71,2590,4.99
2021-05-07,81,1075,2.07
2021-05-07,91,321,0.62
2021-05-07,99,0,0.00
2021-05-08,00,2572,4.96
2021-05-08,11,7941,15.31
2021-05-08,21,10362,19.98
2021-05-08,31,8105,15.63
2021-05-08,41,7440,14.35
2021-05-08,51,6797,13.11
2021-05-08,61,4654,8.97
2021-05-08,71,2590,4.99
2021-05-08,81,1075,2.07
2021-05-08,91,321,0.62
2021-05-08,99,0,0.00
2021-05-09,00,2572,4.96
2021-05-09,11,7941,15.31
2021-05-09,21,10362,19.98
2021-05-09,31,8105,15.63
2021-05-09,41,7440,14.35
2021-05-09,51,6797,13.11
2021-05-09,61,4654,8.97
2021-05-09,71,2590,4.99
2021-05-09,81,1075,2.07
2021-05-09,91,321,0.62
2021-05-09,99,0,0.00
2021-05-10,00,2572,4.96
2021-05-10,11,7941,15.31
2021-05-10,21,10362,19.98
2021-05-10,31,8105,15.63
2021-05-10,41,7440,14.35
2021-05-10,51,6797,13.11
2021-05-10,61,4654,8.97
2021-05-10,71,2590,4.99
2021-05-10,81,1075,2.07
2021-05-10,91,321,0.62
2021-05-10,99,0,0.00
2021-05-11,00,2580,4.96
2021-05-11,11,7955,15.31
2021-05-11,21,10384,19.98
2021-05-11,31,8126,15.64
2021-05-11,41,7458,14.35
2021-05-11,51,6809,13.10
2021-05-11,61,4668,8.98
2021-05-11,71,2591,4.99
2021-05-11,81,1074,2.07
2021-05-11,91,321,0.62
2021-05-11,99,0,0.00
2021-05-12,00,2581,4.97
2021-05-12,11,7957,15.31
2021-05-12,21,10385,19.98
2021-05-12,31,8124,15.63
2021-05-12,41,7465,14.36
2021-05-12,51,6810,13.10
2021-05-12,61,4670,8.98
2021-05-12,71,2592,4.99
2021-05-12,81,1075,2.07
2021-05-12,91,321,0.62
2021-05-12,99,0,0.00
2021-05-13,00,2586,4.97
2021-05-13,11,7960,15.30
2021-05-13,21,10395,19.98
2021-05-13,31,8135,15.64
2021-05-13,41,7468,14.36
2021-05-13,51,6814,13.10
2021-05-13,61,4673,8.98
2021-05-13,71,2593,4.98
2021-05-13,81,1074,2.06
2021-05-13,91,321,0.62
2021-05-13,99,0,0.00
2021-05-14,00,2586,4.97
2021-05-14,11,7960,15.30
2021-05-14,21,10395,19.98
2021-05-14,31,8135,15.64
2021-05-14,41,7468,14.36
2021-05-14,51,6814,13.10
2021-05-14,61,4673,8.98
2021-05-14,71,2593,4.98
2021-05-14,81,1074,2.06
2021-05-14,91,321,0.62
2021-05-14,99,0,0.00
2021-05-15,00,2587,4.97
