pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
1,Canada,Canada,14-02-2021,,826667,0,21307,826667,,23040160,768508,92.96,,606236,2862,0.35,2175.14,56.06,69,2.58,,117756,3039,4.46,36852,96.97,46814,123.18,1275,3.35,21514,56.61,540,1.42,3073,8.09,77,0.20,8.00
59,British Columbia,Colombie-Britannique,15-02-2021,1,73981,0,1310,73981,,1823122,67008,90.57,,354162,348,0.47,1437.16,25.45,7,1.77,,7987,0,7.65,5663,110.01,6044,117.41,100,1.94,3029,58.84,51,0.99,433,8.41,7,0.14,0.00
48,Alberta,Alberta,15-02-2021,1,129075,0,1782,129075,,3293876,122071,94.57,,744905,251,0.19,2919.01,40.30,2,1.38,,7976,242,4.05,5222,118.09,4512,102.04,133,3.01,2039,46.11,72,1.63,291,6.59,10,0.23,5.47
47,Saskatchewan,Saskatchewan,15-02-2021,1,26693,0,354,26693,,542671,24332,91.15,,460405,143,0.54,2264.65,30.03,0,1.33,,2342,0,7.52,2007,170.28,2682,227.54,48,4.07,1119,94.94,13,1.10,160,13.56,2,0.16,0.00
46,Manitoba,Manitoba,15-02-2021,1,30836,0,871,30836,,507408,28276,91.70,,367883,71,0.23,2235.69,63.15,0,2.82,,1606,0,5.48,1689,122.46,1185,85.92,39,2.83,547,39.66,21,1.52,78,5.67,3,0.22,0.00
35,Ontario,Ontario,15-02-2021,1,286832,0,6706,286832,,10229458,268301,93.54,,694275,964,0.34,1946.73,45.51,13,2.34,,48701,1173,4.12,11825,80.26,16652,113.02,482,3.27,7360,49.95,168,1.14,1051,7.14,24,0.16,7.96
24,Quebec,Québec,15-02-2021,1,277518,0,10226,277518,,5929765,257434,92.76,,691552,728,0.26,3236.52,119.26,13,3.68,,30606,1164,3.55,9858,114.97,14045,163.80,400,4.66,6607,77.05,180,2.10,944,11.01,26,0.30,13.58
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-02-2021,1,704,0,4,704,,157600,399,56.68,,301856,7,1.00,134.84,0.77,0,0.57,,-3501,5,42.76,301,57.65,296,56.69,0,0.00,277,53.05,0,0.00,40,7.58,0,0.00,0.96
13,New Brunswick,Nouveau-Brunswick,15-02-2021,1,1401,0,23,1401,,225474,1237,88.29,,288523,1,0.07,179.28,2.94,1,1.64,,916,10,10.06,141,18.04,137,17.53,5,0.64,55,7.04,3,0.38,8,1.01,0,0.05,1.28
12,Nova Scotia,Nouvelle-Écosse,15-02-2021,1,1594,0,65,1594,,303387,1519,95.29,,309784,1,0.06,162.76,6.64,0,4.08,,1429,0,0.63,10,1.02,13,1.33,0,0.00,8,0.82,0,0.00,1,0.12,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,15-02-2021,1,114,0,0,114,,96636,112,98.25,,605394,0,0.00,71.42,0.00,0,0.00,,419,0,1.75,2,1.25,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,15-02-2021,1,72,0,1,72,,7912,69,95.83,,188148,1,1.41,171.22,2.38,0,1.39,,30,0,2.78,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,15-02-2021,1,38,0,0,38,,13192,32,84.21,,292110,0,0.00,84.14,0.00,0,0.00,,53,0,15.79,6,13.29,7,15.50,0,0.00,6,13.29,0,0.00,1,1.90,0,0.00,0.00
62,Nunavut,Nunavut,15-02-2021,1,318,0,1,318,,8198,299,94.03,,208320,7,2.25,808.07,2.54,0,0.31,,51,0,5.66,18,45.74,24,60.99,0,0.00,19,48.28,0,0.00,3,6.90,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,15-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,15-02-2021,,829189,0,21343,829189,,23138775,771102,92.99,,608831,2522,0.31,2181.78,56.16,36,2.57,,98615,2594,4.43,36744,96.68,45600,119.98,1207,3.18,21069,55.44,508,1.34,3010,7.92,73,0.19,6.83
59,British Columbia,Colombie-Britannique,16-02-2021,1,74283,0,1314,74283,,1828609,67008,90.21,,355228,302,0.41,1443.03,25.53,4,1.77,,5487,0,8.02,5961,115.80,5917,114.94,96,1.86,2896,56.26,51,0.99,414,8.04,7,0.14,0.00
48,Alberta,Alberta,16-02-2021,1,129338,0,1791,129338,,3299272,122554,94.75,,746125,263,0.20,2924.96,40.50,9,1.38,,5396,483,3.86,4993,112.92,4507,101.93,131,2.96,2107,47.65,69,1.56,301,6.81,10,0.22,10.92
47,Saskatchewan,Saskatchewan,16-02-2021,1,26829,0,357,26829,,544925,24861,92.66,,462318,136,0.51,2276.19,30.29,3,1.33,,2254,529,6.00,1611,136.68,2593,219.99,43,3.65,1175,99.69,11,0.93,168,14.24,2,0.13,44.88
46,Manitoba,Manitoba,16-02-2021,1,30931,0,875,30931,,508733,28432,91.92,,368844,95,0.31,2242.57,63.44,4,2.83,,1325,156,5.25,1624,117.74,1198,86.86,43,3.12,571,41.40,22,1.60,82,5.91,3,0.23,11.31
35,Ontario,Ontario,16-02-2021,1,287736,0,6719,287736,,10259813,269413,93.63,,696335,904,0.32,1952.87,45.60,13,2.34,,30355,1112,4.03,11604,78.76,16811,114.10,481,3.26,7242,49.15,164,1.11,1035,7.02,23,0.16,7.55
24,Quebec,Québec,16-02-2021,1,278187,0,10244,278187,,5948993,258542,92.94,,693795,669,0.24,3244.33,119.47,18,3.68,,19228,1108,3.38,9401,109.64,13661,159.32,382,4.46,6450,75.22,166,1.94,921,10.75,24,0.28,12.92
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-02-2021,1,711,0,4,711,,161195,407,57.24,,308742,7,0.99,136.18,0.77,0,0.56,,3595,8,42.19,300,57.46,303,58.03,0,0.00,254,48.65,0,0.00,36,6.95,0,0.00,1.53
13,New Brunswick,Nouveau-Brunswick,16-02-2021,1,1404,0,24,1404,,226295,1249,88.96,,289574,3,0.21,179.66,3.07,1,1.71,,821,12,9.33,131,16.76,116,14.84,6,0.77,43,5.50,3,0.38,6,0.79,0,0.05,1.54
12,Nova Scotia,Nouvelle-Écosse,16-02-2021,1,1597,0,65,1597,,305007,1520,95.18,,311438,3,0.19,163.07,6.64,0,4.07,,1620,1,0.75,12,1.23,15,1.53,0,0.00,10,1.02,0,0.00,1,0.15,0,0.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,16-02-2021,1,114,0,0,114,,96858,112,98.25,,606785,0,0.00,71.42,0.00,0,0.00,,222,0,1.75,2,1.25,1,0.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
60,Yukon,Yukon,16-02-2021,1,72,0,1,72,,7948,69,95.83,,189004,0,0.00,171.22,2.38,0,1.39,,36,0,2.78,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,16-02-2021,1,38,0,0,38,,13284,32,84.21,,294148,0,0.00,84.14,0.00,0,0.00,,92,0,15.79,6,13.29,6,13.29,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00,0.00
62,Nunavut,Nunavut,16-02-2021,1,323,0,1,323,,8214,299,92.57,,208726,5,1.57,820.78,2.54,0,0.31,,16,0,7.12,23,58.45,29,73.69,0,0.00,24,60.99,0,0.00,3,8.71,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,16-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,16-02-2021,,831576,0,21395,831576,,23209222,774511,93.14,,610685,2387,0.29,2188.06,56.29,52,2.57,,70447,3409,4.29,35670,93.86,45159,118.82,1182,3.11,20779,54.67,486,1.28,2968,7.81,69,0.18,8.97
59,British Columbia,Colombie-Britannique,17-02-2021,1,74710,0,1317,74710,,1833857,69167,92.58,,356247,427,0.57,1451.32,25.58,3,1.76,,5248,2159,5.66,4226,82.09,5930,115.20,83,1.61,2854,55.44,48,0.93,408,7.92,7,0.13,41.94
48,Alberta,Alberta,17-02-2021,1,129615,0,1798,129615,,3304488,122960,94.87,,747305,277,0.21,2931.22,40.66,7,1.39,,5216,406,3.75,4857,109.84,4525,102.33,127,2.87,2045,46.25,70,1.58,292,6.61,10,0.23,9.18
47,Saskatchewan,Saskatchewan,17-02-2021,1,26953,0,362,26953,,546362,25050,92.94,,463537,124,0.46,2286.71,30.71,5,1.34,,1437,189,5.72,1541,130.74,2523,214.05,40,3.39,1110,94.17,14,1.19,159,13.45,2,0.17,16.03
46,Manitoba,Manitoba,17-02-2021,1,31006,0,876,31006,,510188,28576,92.16,,369899,75,0.24,2248.01,63.51,1,2.83,,1455,144,5.01,1554,112.67,1148,83.23,41,2.97,589,42.70,17,1.23,84,6.10,2,0.18,10.44
35,Ontario,Ontario,17-02-2021,1,288583,0,6729,288583,,10286818,270869,93.86,,698168,847,0.29,1958.62,45.67,10,2.33,,27005,1456,3.81,10985,74.56,16486,111.89,424,2.88,7017,47.62,133,0.90,1002,6.80,19,0.13,9.88
24,Quebec,Québec,17-02-2021,1,278987,0,10254,278987,,5971033,259416,92.98,,696365,800,0.29,3253.66,119.59,10,3.68,,22040,874,3.34,9317,108.66,13408,156.37,355,4.14,6261,73.02,142,1.66,894,10.43,20,0.24,10.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-02-2021,1,755,0,4,755,,164479,410,54.30,,315032,44,6.19,144.61,0.77,0,0.53,,3284,3,45.17,341,65.31,345,66.08,0,0.00,245,46.93,0,0.00,35,6.70,0,0.00,0.57
13,New Brunswick,Nouveau-Brunswick,17-02-2021,1,1407,0,24,1407,,227248,1264,89.84,,290793,3,0.21,180.04,3.07,0,1.71,,953,15,8.46,119,15.23,105,13.44,6,0.77,32,4.09,3,0.38,5,0.58,0,0.05,1.92
12,Nova Scotia,Nouvelle-Écosse,17-02-2021,1,1600,0,65,1600,,306388,1521,95.06,,312848,3,0.19,163.37,6.64,0,4.06,,1381,1,0.88,14,1.43,17,1.74,0,0.00,12,1.23,0,0.00,2,0.18,0,0.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,17-02-2021,0,114,0,0,114,,97179,112,98.25,,608796,0,0.00,71.42,0.00,0,0.00,,321,0,1.75,2,1.25,1,0.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
60,Yukon,Yukon,17-02-2021,1,72,0,1,72,,7948,69,95.83,,189004,0,0.00,171.22,2.38,0,1.39,,0,0,2.78,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,17-02-2021,1,42,0,0,42,,13452,32,76.19,,297868,4,10.53,93.00,0.00,0,0.00,,168,0,23.81,10,22.14,10,22.14,0,0.00,8,17.71,0,0.00,1,2.53,0,0.00,0.00
62,Nunavut,Nunavut,17-02-2021,1,324,0,1,324,,8227,302,93.21,,209056,1,0.31,823.32,2.54,0,0.31,,13,3,6.48,21,53.36,30,76.23,0,0.00,24,60.99,0,0.00,3,8.71,0,0.00,7.62
99,Repatriated travellers,Voyageurs rapatriés,17-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,17-02-2021,,834181,0,21431,834181,,23277743,779761,93.48,,612488,2605,0.31,2194.91,56.39,36,2.57,,68521,5250,3.95,32989,86.80,44530,117.17,1076,2.83,20199,53.15,427,1.12,2886,7.59,61,0.16,13.81
59,British Columbia,Colombie-Britannique,18-02-2021,1,75327,0,1321,75327,,1839492,69602,92.40,,357342,617,0.83,1463.31,25.66,4,1.75,,5635,435,5.85,4404,85.55,6082,118.15,81,1.57,3022,58.71,43,0.84,432,8.39,6,0.12,8.45
48,Alberta,Alberta,18-02-2021,1,130030,0,1805,130030,,3311964,123338,94.85,,748995,415,0.32,2940.61,40.82,7,1.39,,7476,378,3.76,4887,110.52,4358,98.56,121,2.74,2109,47.69,61,1.38,301,6.81,9,0.20,8.55
47,Saskatchewan,Saskatchewan,18-02-2021,1,27099,0,362,27099,,548162,25221,93.07,,465064,146,0.54,2299.10,30.71,0,1.34,,1800,171,5.59,1516,128.62,2419,205.23,33,2.80,1142,96.89,14,1.19,163,13.84,2,0.17,14.51
46,Manitoba,Manitoba,18-02-2021,1,31143,0,878,31143,,511333,29114,93.48,,370729,137,0.44,2257.95,63.66,2,2.82,,1145,538,3.70,1151,83.45,1175,85.19,41,2.97,636,46.11,16,1.16,91,6.59,2,0.17,39.01
35,Ontario,Ontario,18-02-2021,1,289621,0,6773,289621,,10320795,272146,93.97,,700474,1038,0.36,1965.66,45.97,44,2.34,,33977,1277,3.70,10702,72.63,15961,108.33,380,2.58,7110,48.26,159,1.08,1016,6.89,23,0.15,8.67
24,Quebec,Québec,18-02-2021,1,279887,0,10264,279887,,6002228,260245,92.98,,700003,900,0.32,3264.15,119.70,10,3.67,,31195,829,3.35,9378,109.37,13215,154.12,323,3.77,6040,70.44,115,1.34,863,10.06,16,0.19,9.67
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-02-2021,1,803,0,4,803,,169379,416,51.81,,324417,48,6.36,153.80,0.77,0,0.50,,4900,6,47.70,383,73.36,392,75.08,0,0.00,193,36.97,0,0.00,28,5.28,0,0.00,1.15
13,New Brunswick,Nouveau-Brunswick,18-02-2021,1,1411,0,24,1411,,228083,1275,90.36,,291862,4,0.28,180.56,3.07,0,1.70,,835,11,7.94,112,14.33,93,11.90,6,0.77,34,4.35,2,0.26,5,0.62,0,0.04,1.41
12,Nova Scotia,Nouvelle-Écosse,18-02-2021,1,1602,0,65,1602,,307312,1524,95.13,,313791,2,0.13,163.58,6.64,0,4.06,,924,3,0.81,13,1.33,18,1.84,0,0.00,12,1.23,0,0.00,2,0.18,0,0.00,0.31
11,Prince Edward Island,Île-du-Prince-Édouard,18-02-2021,1,115,0,0,115,,97417,113,98.26,,610287,1,0.88,72.04,0.00,0,0.00,,238,1,1.74,2,1.25,2,1.25,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.63
60,Yukon,Yukon,18-02-2021,1,72,0,1,72,,7950,69,95.83,,189052,0,0.00,171.22,2.38,0,1.39,,2,0,2.78,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,18-02-2021,1,42,0,0,42,,13579,34,80.95,,300680,0,0.00,93.00,0.00,0,0.00,,127,2,19.05,8,17.71,10,22.14,0,0.00,4,8.86,0,0.00,1,1.27,0,0.00,4.43
62,Nunavut,Nunavut,18-02-2021,1,330,0,1,330,,8252,302,91.52,,209692,6,1.85,838.56,2.54,0,0.30,,25,0,8.18,27,68.61,34,86.40,0,0.00,27,68.61,0,0.00,4,9.80,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,18-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,18-02-2021,,837495,0,21498,837495,,23366022,783412,93.54,,614811,3314,0.40,2203.63,56.57,67,2.57,,88279,3651,3.89,32585,85.74,43761,115.14,985,2.59,20332,53.50,410,1.08,2905,7.64,59,0.15,9.61
59,British Columbia,Colombie-Britannique,19-02-2021,1,75835,0,1327,75835,,1848639,69970,92.27,,359119,508,0.67,1473.18,25.78,6,1.75,,9147,368,5.98,4538,88.16,6119,118.87,81,1.57,3085,59.93,39,0.76,441,8.56,6,0.11,7.15
48,Alberta,Alberta,19-02-2021,1,130355,0,1812,130355,,3322239,123703,94.90,,751319,325,0.25,2947.96,40.98,7,1.39,,10275,365,3.71,4840,109.46,4287,96.95,119,2.69,2120,47.94,52,1.18,303,6.85,7,0.17,8.25
47,Saskatchewan,Saskatchewan,19-02-2021,1,27245,0,365,27245,,550368,25298,92.85,,466935,146,0.54,2311.48,30.97,3,1.34,,2206,77,5.81,1582,134.22,2299,195.05,33,2.80,1100,93.32,15,1.27,157,13.33,2,0.18,6.53
46,Manitoba,Manitoba,19-02-2021,1,31235,0,879,31235,,513207,29187,93.44,,372088,92,0.30,2264.62,63.73,1,2.81,,1874,73,3.74,1169,84.76,1157,83.89,41,2.97,647,46.91,13,0.94,92,6.70,2,0.13,5.29
35,Ontario,Ontario,19-02-2021,1,290771,0,6820,290771,,10376960,273401,94.03,,704286,1150,0.40,1973.47,46.29,47,2.35,,56165,1255,3.63,10550,71.60,15441,104.80,382,2.59,7184,48.76,188,1.28,1026,6.97,27,0.18,8.52
24,Quebec,Québec,19-02-2021,1,280687,0,10278,280687,,6031770,261429,93.14,,703449,800,0.29,3273.48,119.87,14,3.66,,29542,1184,3.20,8980,104.73,12914,150.61,305,3.56,5856,68.29,105,1.22,837,9.76,15,0.17,13.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-02-2021,1,863,0,4,863,,177756,439,50.87,,340462,60,7.47,165.29,0.77,0,0.46,,8377,23,48.67,420,80.44,451,86.38,0,0.00,203,38.88,0,0.00,29,5.55,0,0.00,4.41
13,New Brunswick,Nouveau-Brunswick,19-02-2021,1,1417,0,24,1417,,229000,1287,90.83,,293035,6,0.43,181.32,3.07,0,1.69,,917,12,7.48,106,13.56,92,11.77,6,0.77,35,4.48,2,0.26,5,0.64,0,0.04,1.54
12,Nova Scotia,Nouvelle-Écosse,19-02-2021,1,1604,0,65,1604,,308859,1524,95.01,,315371,2,0.12,163.78,6.64,0,4.05,,1547,0,0.94,15,1.53,20,2.04,0,0.00,14,1.43,0,0.00,2,0.20,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,19-02-2021,1,115,0,0,115,,97924,113,98.26,,613463,0,0.00,72.04,0.00,0,0.00,,507,0,1.74,2,1.25,2,1.25,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,19-02-2021,1,72,0,1,72,,7990,69,95.83,,190003,0,0.00,171.22,2.38,0,1.39,,40,0,2.78,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,19-02-2021,1,42,0,0,42,,13642,34,80.95,,302075,0,0.00,93.00,0.00,0,0.00,,63,0,19.05,8,17.71,10,22.14,0,0.00,4,8.86,0,0.00,1,1.27,0,0.00,0.00
62,Nunavut,Nunavut,19-02-2021,1,332,0,1,332,,8318,302,90.96,,211369,2,0.61,843.65,2.54,0,0.30,,66,0,8.73,29,73.69,36,91.48,0,0.00,29,73.69,0,0.00,4,10.53,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,19-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,19-02-2021,,840586,0,21576,840586,,23486748,786769,93.60,,617987,3091,0.37,2211.76,56.77,78,2.57,,120726,3357,3.84,32241,84.83,42830,112.69,967,2.54,20280,53.36,414,1.09,2897,7.62,59,0.16,8.83
59,British Columbia,Colombie-Britannique,20-02-2021,1,76339,0,1327,76339,,1857756,69970,91.66,,360890,504,0.66,1482.97,25.78,0,1.74,,9117,0,6.60,5042,97.95,6195,120.34,81,1.57,3137,60.94,29,0.56,448,8.71,4,0.08,0.00
48,Alberta,Alberta,20-02-2021,1,130735,0,1818,130735,,3331615,124114,94.94,,753439,380,0.29,2956.55,41.11,6,1.39,,9376,411,3.67,4803,108.62,4319,97.67,113,2.56,2195,49.64,43,0.97,314,7.09,6,0.14,9.29
47,Saskatchewan,Saskatchewan,20-02-2021,1,27438,0,368,27438,,553092,25468,92.82,,469247,193,0.71,2327.86,31.22,3,1.34,,2724,170,5.84,1602,135.91,2229,189.11,32,2.71,1049,89.00,14,1.19,150,12.71,2,0.17,14.42
46,Manitoba,Manitoba,20-02-2021,1,31329,0,882,31329,,515740,29240,93.33,,373924,94,0.30,2271.43,63.95,3,2.82,,2533,53,3.85,1207,87.51,1171,84.90,40,2.90,642,46.55,16,1.16,92,6.65,2,0.17,3.84
35,Ontario,Ontario,20-02-2021,1,291999,0,6848,291999,,10442332,274714,94.08,,708723,1228,0.42,1981.80,46.48,28,2.35,,65372,1313,3.57,10437,70.84,15281,103.71,365,2.48,7112,48.27,197,1.34,1016,6.90,28,0.19,8.91
24,Quebec,Québec,20-02-2021,1,281456,0,10292,281456,,6063806,262506,93.27,,707185,769,0.27,3282.45,120.03,14,3.66,,32036,1077,3.08,8658,100.97,12479,145.53,293,3.42,5576,65.03,91,1.06,797,9.29,13,0.15,12.56
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-02-2021,1,901,0,4,901,,182498,460,51.05,,349544,38,4.40,172.57,0.77,0,0.44,,4742,21,48.50,437,83.70,486,93.09,0,0.00,215,41.18,0,0.00,31,5.88,0,0.00,4.02
13,New Brunswick,Nouveau-Brunswick,20-02-2021,1,1420,0,24,1420,,230122,1308,92.11,,294471,3,0.21,181.71,3.07,0,1.69,,1122,21,6.20,88,11.26,83,10.62,4,0.51,22,2.82,2,0.26,3,0.40,0,0.04,2.69
12,Nova Scotia,Nouvelle-Écosse,20-02-2021,1,1608,0,65,1608,,310559,1525,94.84,,317107,4,0.25,164.19,6.64,0,4.04,,1700,1,1.12,18,1.84,24,2.45,0,0.00,16,1.63,0,0.00,2,0.23,0,0.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,20-02-2021,1,115,0,0,115,,98244,113,98.26,,615468,0,0.00,72.04,0.00,0,0.00,,320,0,1.74,2,1.25,2,1.25,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,20-02-2021,0,72,0,1,72,,8029,69,95.83,,190930,0,0.00,171.22,2.38,0,1.39,,39,0,2.78,2,4.76,2,4.76,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,20-02-2021,0,42,0,0,42,,13858,34,80.95,,306858,0,0.00,93.00,0.00,0,0.00,,216,0,19.05,8,17.71,10,22.14,0,0.00,4,8.86,0,0.00,1,1.27,0,0.00,0.00
62,Nunavut,Nunavut,20-02-2021,1,338,0,1,338,,8359,307,90.83,,212411,6,1.81,858.89,2.54,0,0.30,,41,5,8.88,30,76.23,39,99.10,0,0.00,30,76.23,0,0.00,4,10.89,0,0.00,12.71
99,Repatriated travellers,Voyageurs rapatriés,20-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,20-02-2021,,843805,0,21630,843805,,23616086,789841,93.60,,621390,3219,0.38,2220.23,56.91,54,2.56,,129338,3072,3.83,32334,85.08,42320,111.35,928,2.44,20000,52.62,392,1.03,2857,7.52,56,0.15,8.08
59,British Columbia,Colombie-Britannique,21-02-2021,1,76814,0,1327,76814,,1863762,69970,91.09,,362056,475,0.62,1492.20,25.78,0,1.73,,6006,0,7.18,5517,107.17,6205,120.54,81,1.57,3181,61.79,24,0.47,454,8.83,3,0.07,0.00
48,Alberta,Alberta,21-02-2021,1,131063,0,1827,131063,,3340002,124478,94.98,,755336,328,0.25,2963.97,41.32,9,1.39,,8387,364,3.63,4758,107.60,4296,97.15,118,2.67,2239,50.63,47,1.06,320,7.23,7,0.15,8.23
47,Saskatchewan,Saskatchewan,21-02-2021,1,27620,0,372,27620,,555977,25578,92.61,,471694,182,0.66,2343.30,31.56,4,1.35,,2885,110,6.05,1670,141.68,2217,188.09,33,2.80,1070,90.78,18,1.53,153,12.97,3,0.22,9.33
46,Manitoba,Manitoba,21-02-2021,1,31386,0,884,31386,,517450,29322,93.42,,375164,57,0.18,2275.56,64.09,2,2.82,,1710,82,3.76,1180,85.55,1149,83.31,38,2.76,621,45.02,13,0.94,89,6.43,2,0.13,5.95
35,Ontario,Ontario,21-02-2021,1,293086,0,6861,293086,,10499526,275854,94.12,,712605,1087,0.37,1989.18,46.57,13,2.34,,57194,1140,3.54,10371,70.39,14879,100.98,356,2.42,7218,48.99,168,1.14,1031,7.00,24,0.16,7.74
24,Quebec,Québec,21-02-2021,1,282122,0,10307,282122,,6091116,263537,93.41,,710370,666,0.24,3290.22,120.20,15,3.65,,27310,1031,2.93,8278,96.54,12064,140.70,276,3.22,5332,62.18,94,1.10,762,8.88,13,0.16,12.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-02-2021,1,926,0,4,926,,187721,489,52.81,,359548,25,2.77,177.36,0.77,0,0.43,,5223,29,46.76,433,82.93,510,97.68,0,0.00,229,43.86,0,0.00,33,6.27,0,0.00,5.55
13,New Brunswick,Nouveau-Brunswick,21-02-2021,1,1423,0,25,1423,,230912,1311,92.13,,295482,3,0.21,182.09,3.20,1,1.76,,790,3,6.11,87,11.13,79,10.11,5,0.64,23,2.94,3,0.38,3,0.42,0,0.05,0.38
12,Nova Scotia,Nouvelle-Écosse,21-02-2021,1,1609,0,65,1609,,312821,1525,94.78,,319417,1,0.06,164.29,6.64,0,4.04,,2262,0,1.18,19,1.94,24,2.45,0,0.00,16,1.63,0,0.00,2,0.23,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,21-02-2021,1,115,0,0,115,,98642,113,98.26,,617961,0,0.00,72.04,0.00,0,0.00,,398,0,1.74,2,1.25,2,1.25,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,21-02-2021,0,72,0,1,72,,8054,69,95.83,,191525,0,0.00,171.22,2.38,0,1.39,,25,0,2.78,2,4.76,2,4.76,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,21-02-2021,0,42,0,0,42,,13938,34,80.95,,308629,0,0.00,93.00,0.00,0,0.00,,80,0,19.05,8,17.71,10,22.14,0,0.00,4,8.86,0,0.00,1,1.27,0,0.00,0.00
62,Nunavut,Nunavut,21-02-2021,1,339,0,1,339,,8399,310,91.45,,213427,1,0.30,861.43,2.54,0,0.29,,40,3,8.26,28,71.15,40,101.64,0,0.00,28,71.15,0,0.00,4,10.16,0,0.00,7.62
99,Repatriated travellers,Voyageurs rapatriés,21-02-2021,,13,0,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,21-02-2021,,846630,0,21674,846630,,23728396,792603,93.62,,624345,2825,0.33,2227.67,57.03,44,2.56,,112310,2762,3.82,32353,85.13,41477,109.13,907,2.39,19963,52.53,367,0.97,2852,7.50,52,0.14,7.27
59,British Columbia,Colombie-Britannique,22-02-2021,1,77263,0,1335,77263,,1870981,71313,92.30,,363459,449,0.58,1500.92,25.93,8,1.73,,7219,1343,5.97,4615,89.65,6311,122.60,76,1.48,3282,63.76,25,0.49,469,9.11,4,0.07,26.09
48,Alberta,Alberta,22-02-2021,1,131336,0,1843,131336,,3347546,124818,95.04,,757042,273,0.21,2970.14,41.68,16,1.40,,7544,340,3.56,4675,105.72,4300,97.24,133,3.01,2261,51.13,61,1.38,323,7.30,9,0.20,7.69
